"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","04-Aug-2016","25-Aug-2016","PE","8200","18","29.6","16.2","18.1","16.2","18.1","68036","419534.02","1112.62","2528400","67650","8551.1"
"NIFTY","05-Aug-2016","25-Aug-2016","PE","8200","13.15","13.9","8.1","8.6","8.75","8.6","48382","297909.51","360.21","2049450","-478950","8683.15"
"NIFTY","08-Aug-2016","25-Aug-2016","PE","8200","7.15","7.5","5.85","6.8","7.15","6.8","21801","134186.8","110.65","2051850","2400","8711.35"
"NIFTY","09-Aug-2016","25-Aug-2016","PE","8200","7.5","9.05","6.1","6.7","6.5","6.7","32214","198291.21","175.11","2236200","184350","8678.25"
"NIFTY","10-Aug-2016","25-Aug-2016","PE","8200","6.55","11.2","5.55","10.6","10.45","10.6","45332","279099.08","307.28","2297025","60825","8575.3"
"NIFTY","11-Aug-2016","25-Aug-2016","PE","8200","10.45","12","6.65","7.05","6.8","7.05","47595","293020.73","311.48","2349600","52575","8592.15"
"NIFTY","12-Aug-2016","25-Aug-2016","PE","8200","7.4","7.4","3.8","4.5","4.75","4.5","49739","306058.36","163.51","2596275","246675","8672.15"
"NIFTY","16-Aug-2016","25-Aug-2016","PE","8200","3.15","5.35","2.8","3.2","3.3","3.2","37049","227958.62","107.27","2621625","25350","8642.55"
"NIFTY","17-Aug-2016","25-Aug-2016","PE","8200","3","3.8","2.1","3.15","2.95","3.15","29527","181656.07","65.02","2640075","18450","8624.05"
"NIFTY","18-Aug-2016","25-Aug-2016","PE","8200","2.05","2.2","1.55","2","2.1","2","24374","149932.96","32.86","2556975","-83100","8673.25"
"NIFTY","19-Aug-2016","25-Aug-2016","PE","8200","1.9","2.95","1.35","1.75","1.65","1.75","21639","133106.49","26.64","2683725","126750","8666.9"
"NIFTY","22-Aug-2016","25-Aug-2016","PE","8200","1.15","1.6","0.85","1.15","1.15","1.15","36740","225981.35","30.35","2546325","-137400","8629.15"
"NIFTY","23-Aug-2016","25-Aug-2016","PE","8200","0.95","1.1","0.55","0.65","0.65","0.65","20288","124783.58","12.38","2469300","-77025","8632.6"
"NIFTY","24-Aug-2016","25-Aug-2016","PE","8200","0.5","0.6","0.25","0.35","0.3","0.35","15001","92260.86","4.71","2330625","-138675","8650.3"
"NIFTY","25-Aug-2016","25-Aug-2016","PE","8200","0.05","0.1","0.05","0.05","0.05","0","12674","77945.59",".49","2339775","9150","8592.2"
