"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","21-Sep-2016","27-Oct-2016","PE","8400","32.8","36.35","29.1","34.65","35.45","34.65","5665","35827.49","137.99","1193550","77400","8777.15"
"NIFTY","22-Sep-2016","27-Oct-2016","PE","8400","24.25","24.25","19","19.95","21.45","19.95","7825","49422.61","125.11","1230900","37350","8867.45"
"NIFTY","23-Sep-2016","27-Oct-2016","PE","8400","19.9","22.75","18.6","21.35","22.05","21.35","7074","44673.27","107.07","1220325","-10575","8831.55"
"NIFTY","26-Sep-2016","27-Oct-2016","PE","8400","21.65","38.3","20.75","35.75","37.9","35.75","15995","101128.11","359.61","1451100","230775","8723.05"
"NIFTY","27-Sep-2016","27-Oct-2016","PE","8400","32.05","37.5","26.5","33.7","31.85","33.7","14377","90920.27","345.17","1501500","50400","8706.4"
"NIFTY","28-Sep-2016","27-Oct-2016","PE","8400","33.7","35.35","24.2","26.5","26.65","26.5","17858","112894.13","388.73","1634325","132825","8745.15"
"NIFTY","29-Sep-2016","27-Oct-2016","PE","8400","23.35","100","20.35","88.5","81.1","88.5","83457","530461.23","4682.13","2620125","985800","8591.25"
"NIFTY","30-Sep-2016","27-Oct-2016","PE","8400","89.9","104","65.3","72.6","69.3","72.6","168832","1073808.37","10166.77","3151650","531525","8611.15"
"NIFTY","03-Oct-2016","27-Oct-2016","PE","8400","64.65","68.65","32.8","33.9","33.7","33.9","96622","611841.53","3122.93","2666250","-485400","8738.1"
"NIFTY","04-Oct-2016","27-Oct-2016","PE","8400","32.1","34.4","24.6","26.65","26","26.65","72274","456941.07","1614.87","2793000","126750","8769.15"
"NIFTY","05-Oct-2016","27-Oct-2016","PE","8400","21","32","20.35","27.4","28.4","27.4","68282","431532.09","1355.49","2877975","84975","8743.95"
"NIFTY","06-Oct-2016","27-Oct-2016","PE","8400","23.1","32.3","19.1","28.5","27.85","28.5","79778","504147.9","1546.5","2987400","109425","8709.55"
"NIFTY","07-Oct-2016","27-Oct-2016","PE","8400","25.75","32.95","23","24.6","25","24.6","68419","432444.24","1404.54","3041850","54450","8697.6"
"NIFTY","10-Oct-2016","27-Oct-2016","PE","8400","20.15","21.1","15.6","17.45","16.9","17.45","38152","240852.16","494.56","2979075","-62775","8708.8"
"NIFTY","13-Oct-2016","27-Oct-2016","PE","8400","21.7","51.05","21.7","39.75","39.85","39.75","164245","1039164.8","4421.3","3280125","301050","8573.35"
"NIFTY","14-Oct-2016","27-Oct-2016","PE","8400","29.85","39.1","26.15","28.55","27.05","28.55","99089","626638.11","2377.41","3450600","170475","8583.4"
"NIFTY","17-Oct-2016","27-Oct-2016","PE","8400","24.85","45.6","24.15","41","39.2","41","141780","897258.65","4044.65","3672675","222075","8520.4"
"NIFTY","18-Oct-2016","27-Oct-2016","PE","8400","28.05","30.7","9.45","10.55","11.45","10.55","170792","1078237.12","2247.52","3987675","315000","8677.9"
"NIFTY","19-Oct-2016","27-Oct-2016","PE","8400","10.05","14","8.9","10.45","10.7","10.45","77983","491953.98","661.08","3803475","-184200","8659.1"
"NIFTY","20-Oct-2016","27-Oct-2016","PE","8400","10","10","5","5.6","5","5.6","82475","519976.98","384.48","3315375","-488100","8699.4"
"NIFTY","21-Oct-2016","27-Oct-2016","PE","8400","4.75","6.85","3.65","4.05","4","4.05","74562","470040.7","300.1","3424725","109350","8693.05"
"NIFTY","24-Oct-2016","27-Oct-2016","PE","8400","3.7","3.7","1.8","2.25","2.2","2.25","76598","482701.49","134.09","3565200","140475","8708.95"
"NIFTY","25-Oct-2016","27-Oct-2016","PE","8400","1.65","3.7","1.4","1.55","1.4","1.55","81143","511321.59","120.69","3690075","124875","8691.3"
"NIFTY","26-Oct-2016","27-Oct-2016","PE","8400","4.55","4.55","0.65","0.85","1.2","0.85","63187","398140.73","62.63","3596925","-93150","8615.25"
"NIFTY","27-Oct-2016","27-Oct-2016","PE","8400","0.6","1","0.05","0.05","0.05","0","155007","976592.7","48.6","3753525","156600","8615.25"
