"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","04-Mar-2016","28-Apr-2016","CE","7800","54.65","66","44.5","61.3","63.3","61.3","6855","40381.75","280","871950","-48900","7485.35"
"NIFTY","08-Mar-2016","28-Apr-2016","CE","7800","62.25","70.6","49.65","57.25","57.7","57.25","5682","33502.22","262.52","893250","21300","7485.3"
"NIFTY","09-Mar-2016","28-Apr-2016","CE","7800","50.15","82.35","48.55","77.05","78.1","77.05","8206","48394.09","388.99","992325","99075","7531.8"
"NIFTY","10-Mar-2016","28-Apr-2016","CE","7800","75.1","76.9","52.1","63.95","64.3","63.95","10294","60705.09","485.19","1016250","23925","7486.15"
"NIFTY","11-Mar-2016","28-Apr-2016","CE","7800","65.1","78.25","52.7","65.75","65.25","65.75","10031","59180.65","499.3","969825","-46425","7510.2"
"NIFTY","14-Mar-2016","28-Apr-2016","CE","7800","74.75","87","67.55","72.7","71.1","72.7","6144","36295.02","352.62","961425","-8400","7538.75"
"NIFTY","15-Mar-2016","28-Apr-2016","CE","7800","68.3","68.65","56.1","57.35","58.2","57.35","7744","45657.88","355.48","957300","-4125","7460.6"
"NIFTY","16-Mar-2016","28-Apr-2016","CE","7800","48.4","68","46.2","65","67.55","65","11328","66727.85","459.05","989250","31950","7498.75"
"NIFTY","17-Mar-2016","28-Apr-2016","CE","7800","85.2","85.2","55.7","63.2","57.15","63.2","20741","122516.58","1181.73","1130400","141150","7512.55"
"NIFTY","18-Mar-2016","28-Apr-2016","CE","7800","67.2","86.15","61","83.9","84.95","83.9","17790","105055.19","983.69","1352775","222375","7604.35"
"NIFTY","21-Mar-2016","28-Apr-2016","CE","7800","89.9","125.65","85.3","121.85","123.45","121.85","10349","61360.36","818.71","1354350","1575","7704.25"
"NIFTY","22-Mar-2016","28-Apr-2016","CE","7800","114.45","133","101","129.45","131.4","129.45","12695","75378.27","1112.52","1398825","44475","7714.9"
"NIFTY","23-Mar-2016","28-Apr-2016","CE","7800","124.55","134.9","107.35","130.5","129","130.5","14741","87561.74","1326.89","1451175","52350","7716.5"
"NIFTY","28-Mar-2016","28-Apr-2016","CE","7800","120.65","127.8","80.2","88.9","98","88.9","27696","164198.47","2176.87","1874475","423300","7615.1"
"NIFTY","29-Mar-2016","28-Apr-2016","CE","7800","88.6","102.4","75.9","81.85","80.1","81.85","29055","171889.73","1917.98","2080950","206475","7597"
"NIFTY","30-Mar-2016","28-Apr-2016","CE","7800","91.25","129.8","87.75","126.7","127.7","126.7","46617","276612.4","3902.95","2104575","23625","7735.2"
"NIFTY","31-Mar-2016","28-Apr-2016","CE","7800","123.55","139.7","109.25","121.7","126.95","121.7","84241","500780.01","7970.16","3128250","1023675","7738.4"
"NIFTY","01-Apr-2016","28-Apr-2016","CE","7800","114.2","116.75","90.15","105.25","105.4","105.25","187973","1114143.82","14501.77","3208125","79875","7713.05"
"NIFTY","04-Apr-2016","28-Apr-2016","CE","7800","110","126","100.5","119.35","118.8","119.35","136569","810532.72","11604.07","3566100","357975","7758.8"
"NIFTY","05-Apr-2016","28-Apr-2016","CE","7800","101","103.35","48.2","51.85","48.4","51.85","325093","1919500.86","17706.81","4633875","1067775","7603.2"
"NIFTY","06-Apr-2016","28-Apr-2016","CE","7800","54.8","57.95","40.5","46.9","48.35","46.9","186929","1100428.65","6894","4769025","135150","7614.35"
"NIFTY","07-Apr-2016","28-Apr-2016","CE","7800","46.5","46.5","24","26","25.75","26","224295","1317781.79","5656.04","5013525","244500","7546.45"
"NIFTY","08-Apr-2016","28-Apr-2016","CE","7800","27.9","28.8","19.75","22.4","22.65","22.4","172605","1012787.25","3048","5097825","84300","7555.2"
"NIFTY","11-Apr-2016","28-Apr-2016","CE","7800","23","50.5","13.5","47.8","45.75","47.8","247701","1454576.44","5525.59","4591950","-505875","7671.4"
"NIFTY","12-Apr-2016","28-Apr-2016","CE","7800","43","56.8","40.05","54.6","53.45","54.6","270116","1590267.09","10088.49","4544550","-47400","7708.95"
"NIFTY","13-Apr-2016","28-Apr-2016","CE","7800","77.75","140.45","77.15","125.95","120.05","125.95","299166","1775978.86","25857.76","3647625","-896925","7850.45"
"NIFTY","18-Apr-2016","28-Apr-2016","CE","7800","144.75","160","116.25","155.2","155.85","155.2","116690","694717.86","12081.36","3159825","-487800","7914.7"
"NIFTY","20-Apr-2016","28-Apr-2016","CE","7800","168","182.5","132.25","155.25","159.95","155.25","68455","408498.37","8036.62","3366750","206925","7914.75"
"NIFTY","21-Apr-2016","28-Apr-2016","CE","7800","177.85","194.95","116.05","134.85","129.45","134.85","53464","319048.47","6284.07","3071400","-295350","7912.05"
"NIFTY","22-Apr-2016","28-Apr-2016","CE","7800","118","153","108","126.45","133","126.45","75029","446144.63","7224.98","2732850","-338550","7899.3"
"NIFTY","25-Apr-2016","28-Apr-2016","CE","7800","125","125","62.25","82.75","94.15","82.75","183849","1086735.7","11219.05","3054000","321150","7855.05"
"NIFTY","26-Apr-2016","28-Apr-2016","CE","7800","66.9","193.35","60.15","182.5","174.1","182.5","193050","1145179.04","15836.54","2053800","-1000200","7962.65"
"NIFTY","27-Apr-2016","28-Apr-2016","CE","7800","160.15","197.05","156.35","189.2","189.85","189.2","23391","139976.45","3139.1","1797825","-255975","7979.9"
"NIFTY","28-Apr-2016","28-Apr-2016","CE","7800","169.35","199.35","42.15","54.1","46.95","0","83090","491942.26","5865.76","1250250","-547575","7847.25"
