"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","02-Dec-2016","29-Dec-2016","CE","8500","21","21","12.6","13.5","14.15","13.5","110949","708703.91","1404.04","3684300","-93600","8086.8"
"NIFTY","05-Dec-2016","29-Dec-2016","CE","8500","14.55","18.7","11.5","17.45","17.6","17.45","63993","408682.25","726.87","3669000","-15300","8128.75"
"NIFTY","06-Dec-2016","29-Dec-2016","CE","8500","16.3","20","15.05","16.15","15.35","16.15","79259","506350.23","1074.11","3951450","282450","8143.15"
"NIFTY","07-Dec-2016","29-Dec-2016","CE","8500","16.7","19.65","8.9","10.05","10.7","10.05","107306","685174.25","1098.5","4039500","88050","8102.05"
"NIFTY","08-Dec-2016","29-Dec-2016","CE","8500","14.1","21","12.95","18.8","18.7","18.8","117099","748129.25","1623.13","4194075","154575","8246.85"
"NIFTY","09-Dec-2016","29-Dec-2016","CE","8500","19.6","23.1","18.25","19","18.7","19","91334","583621.13","1366.88","4230450","36375","8261.75"
"NIFTY","12-Dec-2016","29-Dec-2016","CE","8500","15.1","15.25","7.9","9.15","8.95","9.15","98930","631500.15","821.4","4162575","-67875","8170.8"
"NIFTY","13-Dec-2016","29-Dec-2016","CE","8500","8.35","12","7.9","11.25","10.7","11.25","67023","427767.81","496.18","3848100","-314475","8221.8"
"NIFTY","14-Dec-2016","29-Dec-2016","CE","8500","10.05","11.4","8","9.3","9.5","9.3","71742","457876.26","521.01","4013925","165825","8182.45"
"NIFTY","15-Dec-2016","29-Dec-2016","CE","8500","7.45","9.8","4.3","4.9","4.85","4.9","134288","856713.84","627.84","4284075","270150","8153.6"
"NIFTY","16-Dec-2016","29-Dec-2016","CE","8500","4.9","5.2","3.1","3.3","3.15","3.3","100323","639821.22","262.1","4738050","453975","8139.45"
"NIFTY","19-Dec-2016","29-Dec-2016","CE","8500","2.85","2.85","2","2.1","2.1","2.1","90539","577338.18","152.05","4713750","-24300","8104.35"
"NIFTY","20-Dec-2016","29-Dec-2016","CE","8500","1.85","2","1.5","1.7","1.6","1.7","59774","381132.67","73.42","4153875","-559875","8082.4"
"NIFTY","21-Dec-2016","29-Dec-2016","CE","8500","1.4","1.6","1.15","1.25","1.15","1.25","32763","208896.91","32.79","3901125","-252750","8061.3"
"NIFTY","22-Dec-2016","29-Dec-2016","CE","8500","1.1","1.25","0.85","0.95","0.95","0.95","29051","185221.81","21.69","3627675","-273450","7979.1"
"NIFTY","23-Dec-2016","29-Dec-2016","CE","8500","0.7","0.95","0.7","0.8","0.85","0.8","11469","73121.82","6.94","3555300","-72375","7985.75"
"NIFTY","26-Dec-2016","29-Dec-2016","CE","8500","0.55","0.55","0.35","0.45","0.4","0.45","13925","88776.59","4.71","3433425","-121875","7908.25"
"NIFTY","27-Dec-2016","29-Dec-2016","CE","8500","0.4","0.4","0.3","0.35","0.35","0.35","9434","60144.13","2.38","3268275","-165150","8032.85"
"NIFTY","28-Dec-2016","29-Dec-2016","CE","8500","0.15","0.3","0.15","0.15","0.15","0.15","11363","72440.76","1.63","3046350","-221925","8034.85"
"NIFTY","29-Dec-2016","29-Dec-2016","CE","8500","0.1","0.1","0.05","0.05","0.05","0","7834","49942.06",".31","2933925","-112425","8103.6"
