"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","30-Mar-2016","26-May-2016","CE","8300","25","34.75","23.2","32.85","33.35","32.85","679","4241.75","14.97","219975","11700","7735.2"
"NIFTY","31-Mar-2016","26-May-2016","CE","8300","32.25","38.1","29","33.1","32.1","33.1","670","4187.85","17.1","234075","14100","7738.4"
"NIFTY","01-Apr-2016","26-May-2016","CE","8300","34","34","23.95","27.1","27.25","27.1","2923","18253.94","58.27","225150","-8925","7713.05"
"NIFTY","04-Apr-2016","26-May-2016","CE","8300","27.5","31.6","25.5","29.25","30","29.25","2357","14722.65","50.32","224025","-1125","7758.8"
"NIFTY","05-Apr-2016","26-May-2016","CE","8300","25.25","26.8","14.5","15.5","14.5","15.5","5397","33674.23","77.91","238800","14775","7603.2"
"NIFTY","06-Apr-2016","26-May-2016","CE","8300","15","15.9","12.75","13.75","14.2","13.75","1652","10301.52","17.82","233925","-4875","7614.35"
"NIFTY","07-Apr-2016","26-May-2016","CE","8300","13.25","13.3","9.3","9.6","9.85","9.6","2167","13507.09","17.51","205650","-28275","7546.45"
"NIFTY","08-Apr-2016","26-May-2016","CE","8300","6","10.25","6","9.9","10.25","9.9","1264","7877.21","8.81","196950","-8700","7555.2"
"NIFTY","11-Apr-2016","26-May-2016","CE","8300","27.55","27.55","7.95","13.2","12.2","13.2","3268","20368.7","25.4","220875","23925","7671.4"
"NIFTY","12-Apr-2016","26-May-2016","CE","8300","11.95","16.75","11.9","16.05","15.8","16.05","2277","14199.46","25.13","237675","16800","7708.95"
"NIFTY","13-Apr-2016","26-May-2016","CE","8300","23.75","34.5","22.95","31.35","29.35","31.35","8770","54790.17","196.92","369375","131700","7850.45"
"NIFTY","18-Apr-2016","26-May-2016","CE","8300","34.45","39.3","27.2","37.4","36.65","37.4","8649","54059.54","219.52","538950","169575","7914.7"
"NIFTY","20-Apr-2016","26-May-2016","CE","8300","39.1","47.35","31.2","38.7","38.5","38.7","26439","165389.68","806.9","1423500","884550","7914.75"
"NIFTY","21-Apr-2016","26-May-2016","CE","8300","45","47","28.85","31.45","31.25","31.45","11285","70567.81","318.68","1518150","94650","7912.05"
"NIFTY","22-Apr-2016","26-May-2016","CE","8300","29","37.35","26.15","29.7","30.05","29.7","14769","92287.59","350.56","1574325","56175","7899.3"
"NIFTY","25-Apr-2016","26-May-2016","CE","8300","27.15","28.45","15","18.95","19.45","18.95","16303","101724.31","238.14","1655325","81000","7855.05"
"NIFTY","26-Apr-2016","26-May-2016","CE","8300","16.8","38.9","14.4","36.85","35.55","36.85","28694","179242.01","621.86","1887975","232650","7962.65"
"NIFTY","27-Apr-2016","26-May-2016","CE","8300","33.85","38","31.05","35.65","35.95","35.65","28981","181163.18","756.46","2011275","123300","7979.9"
"NIFTY","28-Apr-2016","26-May-2016","CE","8300","31.95","36","15.2","16.25","15.55","16.25","66235","413443.82","1130.94","2651700","640425","7847.25"
"NIFTY","29-Apr-2016","26-May-2016","CE","8300","14.85","19.25","10.6","14.55","14.6","14.55","98353","613274.34","1026.92","3060450","408750","7849.8"
"NIFTY","02-May-2016","26-May-2016","CE","8300","12","12.95","8.65","9.85","9.75","9.85","63631","396588.02","485.05","3167175","106725","7805.9"
"NIFTY","03-May-2016","26-May-2016","CE","8300","10.3","16.35","6.35","7.05","7.05","7.05","97200","605856.24","786.24","3232425","65250","7747"
"NIFTY","04-May-2016","26-May-2016","CE","8300","6.2","7.8","4.85","5.1","5","5.1","48631","302945.28","217.3","3537300","304875","7706.55"
"NIFTY","05-May-2016","26-May-2016","CE","8300","5.35","6.65","4.45","5.4","5.35","5.4","45633","284253.83","188.41","3605175","67875","7735.5"
"NIFTY","06-May-2016","26-May-2016","CE","8300","4.55","5.1","3.7","4.6","4.5","4.6","38797","241638.12","126.8","3821925","216750","7733.45"
"NIFTY","09-May-2016","26-May-2016","CE","8300","5.8","8.25","4.2","8.05","8.2","8.05","65292","406780.85","338.15","3845625","23700","7866.05"
"NIFTY","10-May-2016","26-May-2016","CE","8300","7.05","8.75","6.1","7.65","7.6","7.65","50495","314611.09","279.71","3769575","-76050","7887.8"
"NIFTY","11-May-2016","26-May-2016","CE","8300","2.05","7.35","2.05","5.2","5.35","5.2","87181","543071.76","370.03","3875175","105600","7848.85"
"NIFTY","12-May-2016","26-May-2016","CE","8300","5.6","7.35","4.1","6","6.2","6","71813","447350.05","314.12","3827775","-47400","7900.4"
"NIFTY","13-May-2016","26-May-2016","CE","8300","4.3","5.45","2.25","2.8","2.75","2.8","85085","529842.65","188.52","4236375","408600","7814.9"
"NIFTY","16-May-2016","26-May-2016","CE","8300","2.4","2.95","1.7","2.65","2.6","2.65","77818","484550.32","133.27","4050300","-186075","7860.75"
"NIFTY","17-May-2016","26-May-2016","CE","8300","2.75","3.15","1.85","2.1","1.9","2.1","84706","527458.77","163.92","3959400","-90900","7890.75"
"NIFTY","18-May-2016","26-May-2016","CE","8300","1.25","1.9","1","1.3","1.3","1.3","70753","440506.08","68.65","3159675","-799725","7870.15"
"NIFTY","19-May-2016","26-May-2016","CE","8300","1.25","1.3","0.9","1","0.95","1","32153","200176.88","24.45","3129225","-30450","7783.4"
"NIFTY","20-May-2016","26-May-2016","CE","8300","0.8","1.15","0.75","1.05","1","1.05","19488","121326.47","13.67","2909100","-220125","7749.7"
"NIFTY","23-May-2016","26-May-2016","CE","8300","1.2","1.2","0.55","0.75","0.7","0.75","21871","136158.32","11.35","2718225","-190875","7731.05"
"NIFTY","24-May-2016","26-May-2016","CE","8300","0.6","0.6","0.4","0.5","0.4","0.5","10476","65217.11","4.01","2621475","-96750","7748.85"
"NIFTY","25-May-2016","26-May-2016","CE","8300","0.45","0.45","0.25","0.35","0.3","0.35","12483","77709.66","2.99","2488500","-132975","7934.9"
"NIFTY","26-May-2016","26-May-2016","CE","8300","0.1","0.1","0.05","0.05","0.05","0","7243","45088",".32","2462775","-25725","8069.65"
