"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","12-Dec-2016","29-Dec-2016","PE","7800","14.1","24.8","14.1","22.35","21.45","22.35","56774","332986.43","858.53","3024750","-40950","8170.8"
"NIFTY","13-Dec-2016","29-Dec-2016","PE","7800","20.6","22.5","15.5","16.4","16.9","16.4","50982","298985.11","740.41","3037275","12525","8221.8"
"NIFTY","14-Dec-2016","29-Dec-2016","PE","7800","16.25","23.5","15.95","21.7","21.3","21.7","58489","343032.17","871.52","3304200","266925","8182.45"
"NIFTY","15-Dec-2016","29-Dec-2016","PE","7800","34","36.8","10.2","14.35","14","14.35","136438","799623.28","1460.98","3219825","-84375","8153.6"
"NIFTY","16-Dec-2016","29-Dec-2016","PE","7800","11","14.65","10.6","11.5","11.05","11.5","71042","416261.07","665.37","3257325","37500","8139.45"
"NIFTY","19-Dec-2016","29-Dec-2016","PE","7800","10.7","11","6","7.6","7.2","7.6","62365","365198.17","362.92","3141150","-116175","8104.35"
"NIFTY","20-Dec-2016","29-Dec-2016","PE","7800","6.1","9.55","4.75","6.4","5.5","6.4","69836","408890.57","349.97","3107475","-33675","8082.4"
"NIFTY","21-Dec-2016","29-Dec-2016","PE","7800","4.7","7.25","3.65","6.5","6.7","6.5","61238","358476.3","234","3685950","578475","8061.3"
"NIFTY","22-Dec-2016","29-Dec-2016","PE","7800","6.95","12.75","6.05","9.3","8.25","9.3","146590","858652.51","1101.01","3473550","-212400","7979.1"
"NIFTY","23-Dec-2016","29-Dec-2016","PE","7800","11.8","11.8","3.4","5","4.55","5","198852","1164247.29","963.09","3830775","357225","7985.75"
"NIFTY","26-Dec-2016","29-Dec-2016","PE","7800","7","20.85","5.25","12.45","10.85","12.45","263548","1544419.58","2663.78","3930300","99525","7908.25"
"NIFTY","27-Dec-2016","29-Dec-2016","PE","7800","8.7","10.45","2.25","2.9","2.75","2.9","289332","1693664.54","1072.34","4320975","390675","8032.85"
"NIFTY","28-Dec-2016","29-Dec-2016","PE","7800","2.25","2.65","0.8","1.1","0.8","1.1","169087","989331.67","172.72","4020150","-300825","8034.85"
"NIFTY","29-Dec-2016","29-Dec-2016","PE","7800","0.45","0.45","0.05","0.05","0.05","0","53051","310354.66","6.31","3981600","-38550","8103.6"
