"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","23-Feb-2016","28-Apr-2016","PE","7100","154.2","207.3","152.15","195.6","194.85","195.6","195","1065.51","27.14","285075","900","7109.55"
"NIFTY","24-Feb-2016","28-Apr-2016","PE","7100","211.6","249.8","188.25","233.25","249.8","233.25","135","740.66","21.79","285150","75","7018.7"
"NIFTY","25-Feb-2016","28-Apr-2016","PE","7100","233","253.3","221","247.05","240.3","247.05","494","2720.21","89.66","298500","13350","6970.6"
"NIFTY","26-Feb-2016","28-Apr-2016","PE","7100","223.55","242.85","210.7","218.85","213.05","218.85","1209","6644.53","206.6","286800","-11700","7029.75"
"NIFTY","29-Feb-2016","28-Apr-2016","PE","7100","226.05","336.35","165.25","227.95","229","227.95","1452","7965.43","233.53","290325","3525","6987.05"
"NIFTY","01-Mar-2016","28-Apr-2016","PE","7100","208.25","208.25","128.65","133.7","132","133.7","2877","15639.7","319.68","350925","60600","7222.3"
"NIFTY","02-Mar-2016","28-Apr-2016","PE","7100","102.3","109.5","96","98.8","98.1","98.8","2887","15594.36","221.08","331950","-18975","7368.85"
"NIFTY","03-Mar-2016","28-Apr-2016","PE","7100","90.9","94.6","74.1","76.5","78.5","76.5","2222","11971.07","138.92","335850","3900","7475.6"
"NIFTY","04-Mar-2016","28-Apr-2016","PE","7100","75.4","85","67.2","71.3","69.2","71.3","1539","8283.82","88.65","335325","-525","7485.35"
"NIFTY","08-Mar-2016","28-Apr-2016","PE","7100","74.25","77.45","64.6","70","68.45","70","2418","13004.4","128.55","355875","20550","7485.3"
"NIFTY","09-Mar-2016","28-Apr-2016","PE","7100","74.9","77.95","47.65","48.65","47.95","48.65","3815","20497.29","182.41","382125","26250","7531.8"
"NIFTY","10-Mar-2016","28-Apr-2016","PE","7100","48","65.5","48","56.65","55","56.65","4073","21862.32","173.6","379725","-2400","7486.15"
"NIFTY","11-Mar-2016","28-Apr-2016","PE","7100","58","59.85","45.5","47.4","46.65","47.4","4738","25410.26","180.41","395550","15825","7510.2"
"NIFTY","14-Mar-2016","28-Apr-2016","PE","7100","46.65","46.65","37.05","39.95","40.6","39.95","2488","13322.41","73.81","413325","17775","7538.75"
"NIFTY","15-Mar-2016","28-Apr-2016","PE","7100","40.8","50.85","40.35","48.4","49.05","48.4","3185","17068.74","108.62","383850","-29475","7460.6"
"NIFTY","16-Mar-2016","28-Apr-2016","PE","7100","50.05","56.1","36","38.5","36","38.5","4809","25776.42","168.5","372525","-11325","7498.75"
"NIFTY","17-Mar-2016","28-Apr-2016","PE","7100","25","43.8","24.55","38.7","43.8","38.7","4954","26501.87","121.82","435675","63150","7512.55"
"NIFTY","18-Mar-2016","28-Apr-2016","PE","7100","35.05","45.15","27.55","28.85","29.85","28.85","6489","34708.48","154.56","458100","22425","7604.35"
"NIFTY","21-Mar-2016","28-Apr-2016","PE","7100","33.75","33.75","17.9","18.55","19","18.55","4824","25769.4","81.6","497025","38925","7704.25"
"NIFTY","22-Mar-2016","28-Apr-2016","PE","7100","2","24.95","2","17.75","19.15","17.75","5148","27485.65","72.55","496275","-750","7714.9"
"NIFTY","23-Mar-2016","28-Apr-2016","PE","7100","18.35","21.4","16.4","17.1","17.5","17.1","4549","24286.07","62.65","497475","1200","7716.5"
"NIFTY","28-Mar-2016","28-Apr-2016","PE","7100","18.95","32","15","18.7","18.3","18.7","9722","51897.9","128.25","551550","54075","7615.1"
"NIFTY","29-Mar-2016","28-Apr-2016","PE","7100","17.45","22.6","15.45","20.6","20.65","20.6","11633","62118.61","172.88","608700","57150","7597"
"NIFTY","30-Mar-2016","28-Apr-2016","PE","7100","15.8","16.4","9.6","10.1","11.1","10.1","11513","61412.63","105.91","779175","170475","7735.2"
"NIFTY","31-Mar-2016","28-Apr-2016","PE","7100","11","11.9","9.25","10.85","11.3","10.85","13148","70114.2","101.1","736875","-42300","7738.4"
"NIFTY","01-Apr-2016","28-Apr-2016","PE","7100","15","16.1","11.5","13","12.8","13","33762","180126.01","343.36","1303650","566775","7713.05"
"NIFTY","04-Apr-2016","28-Apr-2016","PE","7100","11.95","12.2","8.15","9.85","9.35","9.85","18406","98159.23","147.28","1513500","209850","7758.8"
"NIFTY","05-Apr-2016","28-Apr-2016","PE","7100","9.5","16.95","9.05","15.85","16.95","15.85","45258","241428.38","429.53","1442625","-70875","7603.2"
"NIFTY","06-Apr-2016","28-Apr-2016","PE","7100","13.4","15.2","12","12.85","12.3","12.85","32047","170974.1","323.82","1516425","73800","7614.35"
"NIFTY","07-Apr-2016","28-Apr-2016","PE","7100","14","15.1","10.95","13.8","13.15","13.8","54471","290586.24","528.16","1445625","-70800","7546.45"
"NIFTY","08-Apr-2016","28-Apr-2016","PE","7100","12.95","14.85","9.65","10.7","10.05","10.7","37288","198865.8","307.2","1438725","-6900","7555.2"
"NIFTY","11-Apr-2016","28-Apr-2016","PE","7100","10","10.6","4.4","4.65","4.5","4.65","51607","275091.95","284.67","1747050","308325","7671.4"
