"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","22-Mar-2016","26-May-2016","PE","7600","143.7","157.15","130.1","132.9","134.2","132.9","570","3311.08","62.08","418875","-4500","7714.9"
"NIFTY","23-Mar-2016","26-May-2016","PE","7600","140.9","147","123.55","126.15","128","126.15","123","713.24","12.14","417600","-1275","7716.5"
"NIFTY","28-Mar-2016","26-May-2016","PE","7600","130","160","126.05","153.35","146.1","153.35","252","1463.01","26.61","420300","2700","7615.1"
"NIFTY","29-Mar-2016","26-May-2016","PE","7600","179.8","179.8","140.35","157.2","161.3","157.2","195","1134.26","22.76","421275","975","7597"
"NIFTY","30-Mar-2016","26-May-2016","PE","7600","135.05","141.1","110","112.55","112","112.55","549","3179.42","50.12","422250","975","7735.2"
"NIFTY","31-Mar-2016","26-May-2016","PE","7600","108.9","115.15","101","109.75","107","109.75","550","3179.16","44.16","434700","12450","7738.4"
"NIFTY","01-Apr-2016","26-May-2016","PE","7600","120","140","114.9","123.4","122","123.4","1516","8787.33","146.13","455100","20400","7713.05"
"NIFTY","04-Apr-2016","26-May-2016","PE","7600","109.55","127.3","105.75","107.1","107","107.1","1377","7968.36","119.46","476400","21300","7758.8"
"NIFTY","05-Apr-2016","26-May-2016","PE","7600","116.4","172","116.4","164.2","170.9","164.2","3366","19548.21","362.01","493200","16800","7603.2"
"NIFTY","06-Apr-2016","26-May-2016","PE","7600","153.7","168.5","149.75","153.9","151.5","153.9","2478","14418.29","293.69","493725","525","7614.35"
"NIFTY","07-Apr-2016","26-May-2016","PE","7600","161.2","182.65","149.1","177.2","176.2","177.2","3377","19669.77","420.87","531300","37575","7546.45"
"NIFTY","08-Apr-2016","26-May-2016","PE","7600","177","180.4","155.05","163.25","162.5","163.25","4212","24529.2","520.8","636900","105600","7555.2"
"NIFTY","11-Apr-2016","26-May-2016","PE","7600","159.8","181.5","107","108.95","109.35","108.95","5117","29712.84","545.94","725100","88200","7671.4"
"NIFTY","12-Apr-2016","26-May-2016","PE","7600","111.6","114","95.8","97.7","97.15","97.7","2606","15057.04","202.84","746400","21300","7708.95"
"NIFTY","13-Apr-2016","26-May-2016","PE","7600","75.85","77.5","58.7","65.15","66.7","65.15","13124","75460.41","653.61","736050","-10350","7850.45"
"NIFTY","18-Apr-2016","26-May-2016","PE","7600","65.5","74","52.25","53.45","53.5","53.45","9686","55637.22","427.02","1012800","276750","7914.7"
"NIFTY","20-Apr-2016","26-May-2016","PE","7600","48","58.4","46.2","50.9","48.55","50.9","10740","61637.5","419.5","1066275","53475","7914.75"
